OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.339
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.439
66834,ROAD RANGER #186,"I-39/US-51, EXIT 27 & SR-2/CR-2200",Minonk,IL,280,3.449
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39722401
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.40630048
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39948962
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.39625375
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.40695023
66836,FLYING J TRAVEL PLAZA #786,HWY 16,Sherwood Park,AB,80,4.3981947
66838,RUTTERS #96,US-322 & SR-655,Milroy,PA,14,4.05066666
66843,FLYING J TRAVEL PLAZA #728,"I-10, EXIT 37",El Paso,TX,640,3.09233333
66844,CIRCLE K #2706984,US-77 & CR-1356,Kingsville,TX,625,2.82233333
66845,CIRCLE K #2723643,SR-431,Dothan,AL,20,3.58233333
66846,CIRCLE K #2723664,US-280,Childersburg,AL,615,3.899
66847,CIRCLE K #2723667,"I-20, EXIT 185 & SR-21",Oxford,AL,615,2.999
66848,CIRCLE K #2723695,"I-55, EXIT 265",Senatobia,MS,435,3.199
66850,Stripes,ST 77,Riviera,TX,625,3.12566666
66853,LOVES TRAVEL STOP #327,US-77 & FM-1898,Kingsville,TX,625,3.15566666
66854,TA WAPAKONETA TRAVEL CENTER,"I-75, EXIT 111",Wapakoneta                              ,OH,411,3.28233333
66856,Speedway #4800,"I-94, EXIT 183",Clearwater,MN,453,3.199
66858,LOVES TRAVEL STOP #328,"I-10, EXIT 162",Chandler,AZ,930,3.469
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.7314019
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.74186729
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.74116815
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.7303579
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.73244636
66859,FLYING J TRAVEL PLAZA #791,HWY-11/HWY-12,Saskatoon,SK,575,4.51093964
66862,LOVES TRAVEL STOP #330,I-40 EXIT 280 & SR-56,Baxter,TN,460,3.234
66863,101 TRAVEL PLAZA,"I-40, EXIT 101 & SR-104",Cedar Grove,TN,435,2.999
66865,FLYING J FUEL STOP #741,US-287/US-281/US-82 & SR-473,Wichita Falls,TX,770,3.12566666
66867,KWIK STAR #212,"US-61, EXIT 156",Maquoketa,IA,335,3.624
66868,STRIPES #40604,US-83,Mission,TX,639,2.88233333
66869,SPEEDWAY #4630,US-220 BUS & CR-782,Ridgeway,VA,185,3.409
66870,PETRO STOPPING CENTER NAPOLEON,"US-24/US-6/CR-3, EXIT 41",Napoleon,OH,550,3.70566666
66874,FLYING J TRAVEL PLAZA #733,"I-27, EXIT 4 & US-82",Lubbock,TX,700,3.33233333
66876,PILOT TRAVEL CENTERS #156,SR-1633 & SR-813 & SR-9004,Mortons Gap,KY,490,3.629
66877,PILOT TRAVEL CENTER #916- TOWN PUMP,US-93 & US-12,Lolo,MT,820,3.609
66878,PILOT TRAVEL CENTER #915- TOWN PUMP,"I-90, EXIT 455",Billings,MT,780,3.58066666
66879,TA EXPRESS,"I-40, EXIT 101",Atkins,AR,695,3.34066666
66880,LOVES TRAVEL STOP #324,I-80 EXIT 242 & SR 339,Mifflinville,PA,138,3.96566666
66881,PLAZAGO TRUCKSTOP,US-50/SR-61 & SR-96/SR-14,South Hutchinson,KS,570,3.269
66888,LOVES TRAVEL STOP #334,"I-84, EXIT 211 & US-30/SR-24",Heyburn,ID,785,3.89233333
66890,CASEYS #4223,US-25E,Middlesboro,KY,405,3.489
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.489
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.569
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.589
66892,LOVES TRAVEL STOP #336,"I-94, EXIT 112",Marshall,MI,385,3.649
66893,ONE9 #1291,US-287 & CR-174,Bowie,TX,770,2.91233333
66894,PILOT TRAVEL CENTERS #259,US-69,Muskogee,OK,560,3.32233333
66895,TA Express Tonkawa,"I-35, EXIT 40 & US-60",Tonkawa,OK,500,3.294
66897,FLYING J TRAVEL PLAZA #604,"I-65, EXIT 158",Hope Hull,AL,720,3.309
66898,PILOT TRAVEL CENTERS #384,"I-95, EXIT 58",Colonial Heights,VA,180,3.799
66899,LOVES TRAVEL STOP #333,"I-77, EXIT 83",Fort Mill,SC,46,3.38066666
66900,DODGE CITY PETRO #397,"I-65, EXIT 299 & SR-69",Hanceville,AL,615,3.919
66902,CIRCLE K #4707239,SR-103,Warner,NH,170,3.93233333
66905,CIRCLE K #4707212,SR-27,Raymond,NH,170,3.759
66906,LOVES TRAVEL STOP #331,"I-45, EXIT 272",Hutchins,TX,630,3.10233333
66908,CIRCLE K #2723708,"I-81, EXIT 77",Wytheville,VA,65,3.36566666
66911,LOVES TRAVEL STOP #343,"I-20 & I-59, EXIT 165",Toomsuba,MS,705,3.009
66912,LOVES TRAVEL STOP #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,910,3.677
66912,LOVES TRAVEL STOPS #335,"I-15, EXIT 62 & SR-130",Cedar City,UT,910,3.649
66914,FLYING J TRAVEL PLAZA #683,"I-95, EXIT 106",Kenly,NC,205,3.709
66915,CIRCLE K #2723716,"I-81, EXIT 84",Max Meadows,VA,185,3.46233333
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,280,3.549
66918,MINIT MART #647,"I-39, EXIT 35 & SR-17",Wenona,IL,280,3.499
66920,7-ELEVEN #35562,"I-85, EXIT 32",Charlotte,NC,46,3.379
66921,LOVES TRAVEL STOP #338,"I-95/SR-405, EXIT 90 & SR-144",Richmond Hill,GA,195,3.364
66922,LOVES TRAVEL STOPS #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,710,3.549
66922,LOVES TRAVEL STOP #339,"I-20, EXIT 115 & FM-1882",Odessa,TX,710,3.549
66923,LOVES TRAVEL STOP #765,"I-85, EXIT 147",Commerce,GA,16,3.21066666
66925,FLYING J TRAVEL PLAZA #714,"I-77, EXIT 73",Rock Hill,SC,46,3.399
66927,PILOT TRAVEL CENTER #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,410,3.759
66927,PILOT TRAVEL CENTERS #41,I-64 EXIT 113 SE QUAD,Mount Sterling                          ,KY,410,3.769
66928,FLYING J TRAVEL PLAZA #730,"I-35/US-83, EXIT 13",Laredo,TX,693,3.599
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.599
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.499
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.389
66929,FLYING J TRAVEL PLAZA #642,"I-255,  EXIT 17",East Saint Louis                        ,IL,540,3.699
66931,CASEYS #3896,"I-380, EXIT 35",Center Point,IA,380,3.449
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.449
66932,CIRCLE K #4701444,US-34 & SR-164,Monmouth,IL,345,3.399
66935,FRANCIS CREEK TRAVEL PLAZA,SR-41,Francis Creek,WI,444,3.384
66937,LOVES TRAVEL STOP #341,"I-44, EXIT 189",Rolla,MO,540,3.30066666
66939,KWIK TRIP #416,SR-172 & CR-GV,De Pere,WI,582,3.39066666
66941,PILOT TRAVEL CENTERS #367,"I-30, EXIT 87 & 88",Caddo Mills,TX,630,3.169
66942,MAVERIK COUNTRY STORE #612,"I-15, EXIT 362",Brigham City,UT,835,3.449
66944,LOVES TRAVEL STOPS #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,75,3.489
66944,LOVES TRAVEL STOP #316,"I-95, EXIT 273 & US-1",Ormond Beach,FL,75,3.477
66945,PILOT TRAVEL CENTERS #159,"I-64, EXIT 211",Providence Forge,VA,180,3.899
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.6295456
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62000927
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.61898985
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62102914
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.63022827
66946,FLYING J TRAVEL PLAZA #788,TCH-1 & HWY-334,Headingley                              ,MB,900,4.62238967
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62238967
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62000927
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.63022827
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.6295456
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.61898985
66947,FLYING J TRAVEL PLAZA #804,"HWY 101,  HWY 90",Winnipeg,MB,900,4.62102914
66948,CIRCLE K #4707618,"I-481, EXIT 8 & CR-82",East Syracuse,NY,220,3.799
66951,BERKLYS TRAVEL CENTER #3,US-377/US-87,Brady,TX,575,3.61566666
66953,LOVES TRAVEL STOP #355,"I-65, EXIT 16",Memphis,IN,415,3.949
66954,LOVES TRAVEL STOP #344,I-240 EXIT 21 & US-78/SR-4,Memphis,TN,435,3.249
66955,LOVES TRAVEL STOP #349,"I-8, EXIT 3",Yuma,AZ,900,3.50233333
66956,LOVES TRAVEL STOP #348,"I-69/I-24, EXIT 27 & US-62",Calvert City,KY,490,3.689
66957,LOVES TRAVEL STOP #346,I-65 EXIT 46 & SR-99,Columbia,TN,460,3.789
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.40695023
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.59317483
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.59114784
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.39722401
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.60163996
66958,FLYING J FUEL STOP #813,HWY 2,Airdrie                                 ,AB,50,4.59452716
66959,PILOT TRAVEL CENTERS #388,"I-20 & I-59, EXIT 151",Meridian,MS,705,2.979
66961,CIRCLE K #2707020,"I-4, EXIT 32 & US-98/SR-700/SR-35",Lakeland,FL,225,3.414
66962,PILOT TRAVEL CENTERS #242,"I-74, EXIT 109",Shelbyville,IN,375,3.999
66962,PILOT TRAVEL CENTER #242,"I-74, EXIT 109",Shelbyville,IN,375,3.999
66963,SPARTA TRAVEL CENTER,"I-90, EXIT 28",Sparta,WI,420,3.179
66964,PILOT TRAVEL CENTERS #239,US-30/US-23,Upper Sandusky,OH,411,3.899
66965,EATONTON TRAVEL CENTER,US-441/US/129/SR-24,Eatonton,GA,67,3.249
66966,LOVES TRAVEL STOP #352,I-71 EXIT 65,Jeffersonville,OH,315,3.42233333
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.46211176
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.45292033
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.45521463
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.45390331
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.45193778
66967,FLYING J #461,"HWY-401, EXIT 56 & HWY-42",Tilbury,ON,620,4.46276974
66968,FLYING J TRAVEL PLAZA #675,US-136 & SR-27,Wayland,MO,345,3.30566666
66972,PETRO STOPPING CENTER #339,"I-90, EXIT 272",Spokane,WA,970,3.999
66972,PETRO STOPPING CENTER #339,"I-90, EXIT 272",Spokane,WA,970,3.959
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.63022827
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.62238967
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.62102914
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.61898985
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.62000927
66973,FLYING J TRAVEL PLAZA #835,HWY 59 & WARMAN RD,Winnipeg                                ,MB,900,4.6295456
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.74116815
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.73244636
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.7314019
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.74186729
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.7303579
66976,FLYING J FUEL STOP #799,"HWY 1, LICKMAN EXIT",Chilliwack                              ,BC,800,4.73383969
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.74116815
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.73244636
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.7303579
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.73383969
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.7314019
66977,FLYING J TRAVEL PLAZA #827,HWY 1,Abbotsford                              ,BC,800,4.74186729
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.46211176
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.45390331
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.45292033
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.45193778
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.46276974
66978,FLYING J FUEL STOP #805,HWY 27 & ALBION RD,Etobicoke,ON,720,4.45521463
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.01246474
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.02096483
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.0109894
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.02022455
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.00877802
66979,FLYING J CARDLOCK #820,HWY 40 S,Grande Prairie,AB,80,5.00988347
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.17811523
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.18765839
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.17963978
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.18842336
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.1758301
66981,FLYING J CARDLOCK #830,ALASKY HWYN & 17TH ST,Dawson Creek,BC,80,5.17697241
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.95528079
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.953094
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.96441327
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.96514532
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.95418716
66983,FLYING J FUEL STOP #801,HWY 97 SOUTH,Prince George                           ,BC,850,4.95673973
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.45521463
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.45292033
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.46211176
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.45193778
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.46276974
66984,FLYING J TRAVEL PLAZA #807,HWY 401,Mississauga,ON,720,4.45390331
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.18765839
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.17697241
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.17963978
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.1758301
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.17811523
66986,FLYING J CARDLOCK #832,HWY 1,New Westminster,BC,800,5.18842336
66987,LOVES TRAVEL STOP #354,"US-78 & I-20, EXIT 172",Thomson,GA,135,3.849
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.62102914
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.63022827
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.61898985
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.6295456
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.62238967
66988,FLYING J CARDLOCK #821,HWY-3 & HWY-4,Lethbridge,AB,50,4.62000927
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.59114784
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.39722401
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.59452716
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.60163996
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.60231851
66991,FLYING J TRAVEL PLAZA #793,HWY 1,Calgary,AB,50,4.59317483
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.59317483
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.59452716
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.59114784
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.60231851
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.60163996
66992,FLYING J CARDLOCK #814,HWY 1,Calgary,AB,50,4.59216111
66993,PILOT TRAVEL CENTERS #198,US-30 & US-31,Plymouth,IN,465,3.869
66993,PILOT TRAVEL CENTER #198,US-30 & US-31,Plymouth,IN,465,3.859
66994,PILOT TRAVEL CENTERS #303,US-24/US-6 & SR-108,Napoleon                                ,OH,550,3.71066666
66995,PILOT TRAVEL CENTERS #322,"I-86, EXIT 37",Bath,NY,190,4.499
66997,LOVES TRAVEL STOP #289,"I-20, EXIT 49 & SR-531",Minden,LA,745,3.149
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.40630048
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.39948962
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.39722401
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.39625375
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.40695023
67007,FLYING J TRAVEL PLAZA #795,HWY 2,Nisku                                   ,AB,80,4.3981947
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.619
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.629
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.439
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.489
67008,TA ST LOUIS EAST TRAVEL CENTER,"I-55, EXIT 18",Troy,IL,574,3.379
67009,PILOT TRAVEL CENTERS #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659
67009,PILOT TRAVEL CENTER #407,"I-35, EXIT 194",Clear Lake,IA,433,3.659
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89957219
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90860199
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90101472
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89740997
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.89849084
67011,FLYING J CARDLOCK #844,HWY 16,Yorkton                                 ,SK,550,4.90932581
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.63022827
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62238967
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62000927
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.6295456
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.62102914
67014,FLYING J FUEL STOP #803,HWY 1 EAST,Portage La Prairie                      ,MB,900,4.61898985
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.7314019
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.74116815
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.73383969
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.74186729
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.7303579
67016,FLYING J CARDLOCK #842,HWY 11,Regina,SK,550,4.73244636
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56532053
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.57440876
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.57373432
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56330583
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56666465
67018,FLYING J CARDLOCK #822,HWY 16,Lloydminster,AB,80,4.56431296
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15177727
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.14912426
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.14798808
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.1605136
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15975275
67019,FLYING J CARDLOCK #829,HWY 3,Creston                                 ,BC,50,5.15026093
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.0109894
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.01246474
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.02022455
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.00988347
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.00877802
67020,FLYING J CARDLOCK #828,HWY 95A,Cranbrook,BC,50,5.02096483
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.6295456
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62102914
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.63022827
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62000927
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.61898985
67024,FLYING J FUEL STOP #811,HWY-1,Moose Jaw,SK,550,4.62238967
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.30006238
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28953245
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.2910898
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28719815
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.29928094
67027,FLYING J FUEL STOP #806,HWY 11,Kapuskasing,ON,460,5.28836504
67030,LOVES TRAVEL STOP #337,"I-90 & I-35, EXIT 11",Albert Lea,MN,515,4.089
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17963978
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17697241
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.18765839
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.17811523
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.18842336
67031,FLYING J CARDLOCK #798,HWY 91,Delta,BC,800,5.1758301
67034,LOVES TRAVEL STOP #356,"I-75, EXIT 167",North Baltimore,OH,550,3.34733333
67037,LOVES TRAVEL STOP #332,I-71 EXIT 204,Burbank,OH,305,3.689
67038,PILOT TRAVEL CENTERS #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799
67038,PILOT TRAVEL CENTER #260,US-82/SR-520 & SR-300,Albany,GA,10,3.799
67039,ROAD RANGER #145,"I-44, EXIT 275",Fenton,MO,540,3.359
